input_data,output_labels
"[[1611.9993600000003, 655.0000199999998, 1789.00032, 655.0000199999998, 1789.00032, 990.9999, 1611.9993600000003, 990.9999], [1583.0006399999997, 553.9995, 1685.00064, 553.9995, 1685.00064, 841.99986, 1583.0006399999997, 841.99986], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1583.0006399999997, 553.9995, 1789.00032, 553.9995, 1789.00032, 990.9999, 1583.0006399999997, 990.9999)"
"[[1383.99936, 747.9998999999999, 1731.99936, 747.9998999999999, 1731.99936, 1078.99938, 1383.99936, 1078.99938], [1583.0006399999997, 553.9995, 1685.00064, 553.9995, 1685.00064, 841.99986, 1583.0006399999997, 841.99986], [1440.00096, 533.99952, 1607.00064, 533.99952, 1607.00064, 995.99976, 1440.00096, 995.99976], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1383.99936, 533.99952, 1731.99936, 533.99952, 1731.99936, 1078.99938, 1383.99936, 1078.99938)"
"[[1075.00128, 457.99938, 1144.0003199999999, 457.99938, 1144.0003199999999, 558.9999, 1075.00128, 558.9999], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[45.0, 691.9997400000001, 528.00096, 691.9997400000001, 528.00096, 1078.99938, 45.0, 1078.99938], [86.00064, 498.00042, 482.00064, 498.00042, 482.00064, 1080.00054, 86.00064, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(45.0, 498.00042, 528.00096, 498.00042, 528.00096, 1080.00054, 45.0, 1080.00054)"
"[[744.99936, 771.9996600000001, 1141.9996800000001, 771.9996600000001, 1141.9996800000001, 1077.9993000000002, 744.99936, 1077.9993000000002], [505.99872000000005, 504.9999, 802.9996799999999, 504.9999, 802.9996799999999, 1079.99946, 505.99872000000005, 1079.99946], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(505.99872000000005, 504.9999, 1141.9996800000001, 504.9999, 1141.9996800000001, 1079.99946, 505.99872000000005, 1079.99946)"
"[[1375.0008934999998, 751.99968, 1815.0001805, 751.99968, 1815.0001805, 1077.99984, 1375.0008934999998, 1077.99984], [1472.999748, 604.00026, 1650.0006879999999, 604.00026, 1650.0006879999999, 1071.9999, 1472.999748, 1071.9999], [1614.9991075, 558.9999, 1815.9991005, 558.9999, 1815.9991005, 1079.99946, 1614.9991075, 1079.99946], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1375.0008934999998, 558.9999, 1815.9991005, 558.9999, 1815.9991005, 1079.99946, 1375.0008934999998, 1079.99946)"
"[[7.0001240000000164, 737.0001, 394.999862, 737.0001, 394.999862, 1080.00054, 7.0001240000000164, 1080.00054], [64.998956, 591.99984, 291.999684, 591.99984, 291.999684, 1077.99984, 64.998956, 1077.99984], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(7.0001240000000164, 591.99984, 394.999862, 591.99984, 394.999862, 1080.00054, 7.0001240000000164, 1080.00054)"
"[[655.9994085000001, 583.99974, 685.9996655, 583.99974, 685.9996655, 699.9993, 655.9994085000001, 699.9993], [660.0008515000001, 563.99922, 708.0008785, 563.99922, 708.0008785, 664.9997399999999, 660.0008515000001, 664.9997399999999], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(655.9994085000001, 563.99922, 708.0008785, 563.99922, 708.0008785, 699.9993, 655.9994085000001, 699.9993)"
"[[1526.00064, 659.0003399999999, 1920.0, 659.0003399999999, 1920.0, 1080.00054, 1526.00064, 1080.00054], [1593.0, 423.9999, 1839.0000000000002, 423.9999, 1839.0000000000002, 1079.99946, 1593.0, 1079.99946], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1526.00064, 423.9999, 1920.0, 423.9999, 1920.0, 1080.00054, 1526.00064, 1080.00054)"
"[[1757.99904, 756.0, 1919.9990400000002, 756.0, 1919.9990400000002, 1055.00016, 1757.99904, 1055.00016], [1218.99936, 673.99992, 1800.9993599999998, 673.99992, 1800.9993599999998, 1078.99992, 1218.99936, 1078.99992], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1218.99936, 673.99992, 1919.9990400000002, 673.99992, 1919.9990400000002, 1078.99992, 1218.99936, 1078.99992)"
"[[281.00064, 819.00018, 721.9996799999999, 819.00018, 721.9996799999999, 1080.00054, 281.00064, 1080.00054], [288.99936, 666.9999, 568.00032, 666.9999, 568.00032, 1079.99946, 288.99936, 1079.99946], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(281.00064, 666.9999, 721.9996799999999, 666.9999, 721.9996799999999, 1080.00054, 281.00064, 1080.00054)"
"[[723.9993599999999, 779.9997599999999, 1107.99936, 779.9997599999999, 1107.99936, 1078.99992, 723.9993599999999, 1078.99992], [810.0, 675.0, 1050.0, 675.0, 1050.0, 1080.0, 810.0, 1080.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(723.9993599999999, 675.0, 1107.99936, 675.0, 1107.99936, 1080.0, 723.9993599999999, 1080.0)"
"[[1223.0006399999997, 792.00018, 1536.00096, 792.00018, 1536.00096, 1079.00046, 1223.0006399999997, 1079.00046], [1194.99936, 643.00068, 1313.99904, 643.00068, 1313.99904, 961.0002, 1194.99936, 961.0002], [1325.99904, 642.9996, 1497.0000000000002, 642.9996, 1497.0000000000002, 1078.99992, 1325.99904, 1078.99992], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1194.99936, 642.9996, 1536.00096, 642.9996, 1536.00096, 1079.00046, 1194.99936, 1079.00046)"
"[[1184.00064, 727.9999200000001, 1340.00064, 727.9999200000001, 1340.00064, 1003.00032, 1184.00064, 1003.00032], [1112.00064, 672.9998400000001, 1206.0, 672.9998400000001, 1206.0, 885.9996000000001, 1112.00064, 885.9996000000001], [1124.0006400000002, 689.00058, 1208.00064, 689.00058, 1208.00064, 863.00046, 1124.0006400000002, 863.00046], [1194.99936, 643.00068, 1313.99904, 643.00068, 1313.99904, 961.0002, 1194.99936, 961.0002], [1325.99904, 642.9996, 1497.0000000000002, 642.9996, 1497.0000000000002, 1078.99992, 1325.99904, 1078.99992], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1112.00064, 642.9996, 1497.0000000000002, 642.9996, 1497.0000000000002, 1078.99992, 1112.00064, 1078.99992)"
"[[1111.99968, 706.9993199999999, 1216.00032, 706.9993199999999, 1216.00032, 927.99972, 1111.99968, 927.99972], [1112.00064, 672.9998400000001, 1206.0, 672.9998400000001, 1206.0, 885.9996000000001, 1112.00064, 885.9996000000001], [1124.0006400000002, 689.00058, 1208.00064, 689.00058, 1208.00064, 863.00046, 1124.0006400000002, 863.00046], [1194.99936, 643.00068, 1313.99904, 643.00068, 1313.99904, 961.0002, 1194.99936, 961.0002], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1111.99968, 643.00068, 1313.99904, 643.00068, 1313.99904, 961.0002, 1111.99968, 961.0002)"
"[[599.0006400000001, 671.00022, 732.00096, 671.00022, 732.00096, 770.00058, 599.0006400000001, 770.00058], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[637.99872, 652.00032, 730.99968, 652.00032, 730.99968, 732.00024, 637.99872, 732.00024], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[693.0, 655.00056, 778.00032, 655.00056, 778.00032, 707.0004, 693.0, 707.0004], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[1299.0, 716.00004, 1336.00032, 716.00004, 1336.00032, 795.99996, 1299.0, 795.99996], [1194.99936, 643.00068, 1313.99904, 643.00068, 1313.99904, 961.0002, 1194.99936, 961.0002], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1194.99936, 643.00068, 1336.00032, 643.00068, 1336.00032, 961.0002, 1194.99936, 961.0002)"
"[[128.00064, 471.99996, 193.00032, 471.99996, 193.00032, 556.0002000000001, 128.00064, 556.0002000000001], [71.00064, 423.9999, 144.00096, 423.9999, 144.00096, 551.0003399999999, 71.00064, 551.0003399999999], [116.00063999999998, 443.00034, 490.99967999999996, 443.00034, 490.99967999999996, 1080.00054, 116.00063999999998, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(71.00064, 423.9999, 490.99967999999996, 423.9999, 490.99967999999996, 1080.00054, 71.00064, 1080.00054)"
"[[100.00127999999998, 639.9998999999999, 523.00032, 639.9998999999999, 523.00032, 1079.99946, 100.00127999999998, 1079.99946], [116.00063999999998, 443.00034, 490.99967999999996, 443.00034, 490.99967999999996, 1080.00054, 116.00063999999998, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(100.00127999999998, 443.00034, 523.00032, 443.00034, 523.00032, 1080.00054, 100.00127999999998, 1080.00054)"
"[[220.99967999999996, 813.00024, 751.00032, 813.00024, 751.00032, 1080.0, 220.99967999999996, 1080.0], [1.0003199999999879, 468.00018000000006, 670.0012800000001, 468.00018000000006, 670.0012800000001, 1080.00054, 1.0003199999999879, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1.0003199999999879, 468.00018000000006, 751.00032, 468.00018000000006, 751.00032, 1080.00054, 1.0003199999999879, 1080.00054)"
"[[1586.00064, 590.9997600000002, 1838.00064, 590.9997600000002, 1838.00064, 832.99968, 1586.00064, 832.99968], [1599.00096, 386.99964000000006, 1849.0003199999999, 386.99964000000006, 1849.0003199999999, 1014.00012, 1599.00096, 1014.00012], [1327.0003199999999, 439.00002, 1732.00128, 439.00002, 1732.00128, 1080.00054, 1327.0003199999999, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1327.0003199999999, 386.99964000000006, 1849.0003199999999, 386.99964000000006, 1849.0003199999999, 1080.00054, 1327.0003199999999, 1080.00054)"
"[[1483.0003199999999, 719.99982, 1814.00064, 719.99982, 1814.00064, 1079.99946, 1483.0003199999999, 1079.99946], [1599.00096, 386.99964000000006, 1849.0003199999999, 386.99964000000006, 1849.0003199999999, 1014.00012, 1599.00096, 1014.00012], [1327.0003199999999, 439.00002, 1732.00128, 439.00002, 1732.00128, 1080.00054, 1327.0003199999999, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1327.0003199999999, 386.99964000000006, 1849.0003199999999, 386.99964000000006, 1849.0003199999999, 1080.00054, 1327.0003199999999, 1080.00054)"
"[[261.00000000000006, 770.99958, 895.99968, 770.99958, 895.99968, 1079.99946, 261.00000000000006, 1079.99946], [1.0012800000000155, 365.99958000000004, 341.00064, 365.99958000000004, 341.00064, 1079.99946, 1.0012800000000155, 1079.99946], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1.0012800000000155, 365.99958000000004, 895.99968, 365.99958000000004, 895.99968, 1079.99946, 1.0012800000000155, 1079.99946)"
"[[1191.0009600000003, 706.0003200000001, 1621.00032, 706.0003200000001, 1621.00032, 1080.0, 1191.0009600000003, 1080.0], [1192.00032, 500.99958000000004, 1613.00064, 500.99958000000004, 1613.00064, 1079.99946, 1192.00032, 1079.99946], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1191.0009600000003, 500.99958000000004, 1621.00032, 500.99958000000004, 1621.00032, 1080.0, 1191.0009600000003, 1080.0)"
"[[1228.0003199999999, 564.99984, 1450.00032, 564.99984, 1450.00032, 991.9994399999999, 1228.0003199999999, 991.9994399999999], [1211.0006400000002, 488.00016000000005, 1438.0003199999999, 488.00016000000005, 1438.0003199999999, 926.0006400000001, 1211.0006400000002, 926.0006400000001], [1216.9996800000001, 498.99942, 1466.0006400000002, 498.99942, 1466.0006400000002, 894.99978, 1216.9996800000001, 894.99978], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1211.0006400000002, 488.00016000000005, 1466.0006400000002, 488.00016000000005, 1466.0006400000002, 991.9994399999999, 1211.0006400000002, 991.9994399999999)"
"[[0.9993600000000002, 656.0001, 90.99936, 656.0001, 90.99936, 755.00046, 0.9993600000000002, 755.00046], [1.0003200000000012, 699.9998400000001, 94.00128000000001, 699.9998400000001, 94.00128000000001, 860.99976, 1.0003200000000012, 860.99976], [1.0003199999999879, 570.0002400000001, 464.00064, 570.0002400000001, 464.00064, 1080.0, 1.0003199999999879, 1080.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(0.9993600000000002, 570.0002400000001, 464.00064, 570.0002400000001, 464.00064, 1080.0, 0.9993600000000002, 1080.0)"
"[[193.00032000000002, 801.9999, 507.00095999999996, 801.9999, 507.00095999999996, 1079.99946, 193.00032000000002, 1079.99946], [1.0003199999999879, 570.0002400000001, 464.00064, 570.0002400000001, 464.00064, 1080.0, 1.0003199999999879, 1080.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1.0003199999999879, 570.0002400000001, 507.00095999999996, 570.0002400000001, 507.00095999999996, 1080.0, 1.0003199999999879, 1080.0)"
"[[1380.0009599999998, 830.9995200000001, 1864.00032, 830.9995200000001, 1864.00032, 1077.99984, 1380.0009599999998, 1077.99984], [1465.99872, 576.00018, 1671.99936, 576.00018, 1671.99936, 1074.00006, 1465.99872, 1074.00006], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1380.0009599999998, 576.00018, 1864.00032, 576.00018, 1864.00032, 1077.99984, 1380.0009599999998, 1077.99984)"
"[[1039.00032, 593.00046, 1089.0009599999998, 593.00046, 1089.0009599999998, 680.9999399999999, 1039.00032, 680.9999399999999], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[1030.0003199999999, 584.00028, 1043.00064, 584.00028, 1043.00064, 604.9998, 1030.0003199999999, 604.9998], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[1080.99936, 590.00022, 1108.99872, 590.00022, 1108.99872, 631.0002599999999, 1080.99936, 631.0002599999999], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[122.99904000000001, 692.99928, 693.99936, 692.99928, 693.99936, 1076.99976, 122.99904000000001, 1076.99976], [130.99967999999998, 470.00034000000005, 541.99872, 470.00034000000005, 541.99872, 1078.0003800000002, 130.99967999999998, 1078.0003800000002], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(122.99904000000001, 470.00034000000005, 693.99936, 470.00034000000005, 693.99936, 1078.0003800000002, 122.99904000000001, 1078.0003800000002)"
"[[1835.9990400000002, 627.9994800000001, 1915.99968, 627.9994800000001, 1915.99968, 682.9995600000001, 1835.9990400000002, 682.9995600000001], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[118.00032, 788.99994, 604.00032, 788.99994, 604.00032, 1079.00046, 118.00032, 1079.00046], [489.0009600000001, 586.99998, 602.00064, 586.99998, 602.00064, 877.0005, 489.0009600000001, 877.0005], [218.99903999999998, 574.00002, 482.99904000000004, 574.00002, 482.99904000000004, 1080.00054, 218.99903999999998, 1080.00054], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(118.00032, 574.00002, 604.00032, 574.00002, 604.00032, 1080.00054, 118.00032, 1080.00054)"
"[[678.0, 582.0001199999999, 718.99968, 582.0001199999999, 718.99968, 615.0006, 678.0, 615.0006], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
"[[1199.0006400000002, 775.99998, 1613.00064, 775.99998, 1613.00064, 1079.99946, 1199.0006400000002, 1079.99946], [1320.0009599999998, 599.0003999999999, 1564.00032, 599.0003999999999, 1564.00032, 1080.0, 1320.0009599999998, 1080.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(1199.0006400000002, 599.0003999999999, 1613.00064, 599.0003999999999, 1613.00064, 1080.0, 1199.0006400000002, 1080.0)"
"[[111.00000000000001, 694.9999799999999, 263.99904, 694.9999799999999, 263.99904, 929.0003399999999, 111.00000000000001, 929.0003399999999], [0.9993600000000002, 621.0, 186.99936, 621.0, 186.99936, 1080.0, 0.9993600000000002, 1080.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(0.9993600000000002, 621.0, 263.99904, 621.0, 263.99904, 1080.0, 0.9993600000000002, 1080.0)"
"[[95.99904000000001, 824.00058, 348.99936, 824.00058, 348.99936, 1079.00046, 95.99904000000001, 1079.00046], [0.9993600000000002, 621.0, 186.99936, 621.0, 186.99936, 1080.0, 0.9993600000000002, 1080.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(0.9993600000000002, 621.0, 348.99936, 621.0, 348.99936, 1080.0, 0.9993600000000002, 1080.0)"
"[[785.99904, 717.9996600000001, 1249.9996800000001, 717.9996600000001, 1249.9996800000001, 1077.9993, 785.99904, 1077.9993], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","(2000, 2000, 0, 2000, 0, 0, 2000, 0)"
