input_data	output_labels
[[0.80625, 0.58287, 0.022917, 0.04537]]	(-1612.0133466800135, -645.3187187187187, 44.0006400000002, 48.00019999999995, -0.9998000000000502, -49.99939999999992, -0.9993999999999232)
[[0.764323, 0.783796, 0.065104, 0.189815], [0.764062, 0.606019, 0.059375, 0.189815], [0.723437, 0.628704, 0.067708, 0.216667], [0.657813, 0.756481, 0.188542, 0.47963]]	(-15846.092307692308, -7767.692307692308, 124.99968000000013, 204.00041999999996, -191.99958000000004, -396.9997800000001, -0.9997800000001007)
[[0.147396, 0.531944, 0.030208, 0.036111]]	(-872.1460618429826, -1482.2541341874546, 57.999360000000024, 519.0004200000001, -26.099579999999946, 61.800539999999955, 480.00054)
[[0.16224, 0.541667, 0.041146, 0.048148]]	(-872.1460618429826, -1482.2541341874546, 79.00032000000004, 514.9995600000001, -30.100439999999935, 44.799719999999866, 462.9997199999999)
[[0.069792, 0.7625, 0.05625, 0.162037], [0.086198, 0.61713, 0.056771, 0.167593], [0.166406, 0.765741, 0.173437, 0.45]]	(-109.20778107280356, -314.8820575711373, 107.99999999999999, 173.99998000000005, -84.10001999999997, -375.09997999999996, -57.99997999999994)
[[0.27474, 0.740278, 0.096354, 0.24537], [0.274219, 0.701852, 0.080729, 0.327778], [0.248958, 0.682407, 0.090625, 0.277778], [0.223438, 0.774074, 0.145833, 0.45], [0.166406, 0.765741, 0.173437, 0.45]]	(-483.8400450277088, -633.1237928598749, 184.99968, 314.29956000000004, -119.50043999999991, -339.60004000000004, -27.300039999999967)
[[0.474219, 0.815741, 0.125521, 0.366667], [0.4875, 0.740278, 0.103125, 0.426852], [0.401823, 0.773611, 0.130729, 0.449074]]	(-12378.249544626593, -9937.552823315118, 241.00032, 395.9999, -113.00009999999997, -509.0004600000002, -0.0004600000002028537)
[[0.394792, 0.861111, 0.182292, 0.27037], [0.274219, 0.701852, 0.080729, 0.327778], [0.4875, 0.740278, 0.103125, 0.426852], [0.401823, 0.773611, 0.130729, 0.449074]]	(-2321.4756396036537, -2012.0536420826118, 350.00064, 292.9999200000001, -129.5000799999999, -539.69968, 1.0003200000001016)
[[0.176042, 0.845833, 0.180208, 0.299074], [0.274219, 0.701852, 0.080729, 0.327778], [0.248958, 0.682407, 0.090625, 0.277778], [0.223438, 0.774074, 0.145833, 0.45], [0.166406, 0.765741, 0.173437, 0.45]]	(-872.1460618429826, -1482.2541341874546, 345.99936, 322.0003200000001, -223.09967999999992, -419.1995999999999, -0.999599999999873)
[[0.889323, 0.780556, 0.113021, 0.292593], [0.920573, 0.70787, 0.109896, 0.393519], [0.942187, 0.739815, 0.113542, 0.422222]]	(-10865.811104774291, -4158.446898223632, 217.0003200000001, 315.99974, 19.499739999999974, -533.2007000000001, -0.0007000000000516593)
[[0.939844, 0.875, 0.117188, 0.246296], [0.920573, 0.70787, 0.109896, 0.393519], [0.942187, 0.739815, 0.113542, 0.422222]]	(-2637.539670932358, -1299.5076782449726, 225.00096000000008, 264.99984000000006, -0.00015999999993709935, -265.99983999999995, -0.9998399999999492)
[[0.653646, 0.838889, 0.207292, 0.312963], [0.723437, 0.628704, 0.067708, 0.216667], [0.657813, 0.756481, 0.188542, 0.47963]]	(-19501.18410330837, -10030.100747033512, 398.0006400000002, 337.9998999999999, -27.800100000000043, -655.4001399999999, -0.00013999999987390765)
[[0.038281, 0.815741, 0.075521, 0.288889], [0.020313, 0.843981, 0.039583, 0.308333]]	(-45.56245074862096, -284.05831363278173, 145.00032000000002, 354.9997799999999, 2.9997799999998733, -309.00034000000005, 42.99965999999995)
[[0.279542, 0.605556, 0.059344, 0.122222], [0.266528, 0.787963, 0.085372, 0.325926], [0.207444, 0.762037, 0.117126, 0.468519]]	(-2953.208161631899, -4306.184014143096, 113.99982399999999, 489.99940000000004, -226.1006, 0.9996399999999994, 359.79963999999995)
[[0.266007, 0.624537, 0.049974, 0.09537], [0.266528, 0.787963, 0.085372, 0.325926], [0.207444, 0.762037, 0.117126, 0.468519]]	(-2953.208161631899, -4306.184014143096, 96.00005399999998, 454.99983999999995, -261.1001600000001, -4.9997600000000375, 353.8002399999999)
[[0.671005, 0.676852, 0.08329, 0.2], [0.672046, 0.633333, 0.077043, 0.231481]]	(2612.6363973938564, 1401.0416546536771, 160.00009, 166.09983999999997, -107.30016, -251.40015999999991, 30.299840000000017)
[[0.237376, 0.839815, 0.197814, 0.316667], [0.266528, 0.787963, 0.085372, 0.325926], [0.207444, 0.762037, 0.117126, 0.468519]]	(-2953.208161631899, -4306.184014143096, 380.00069399999995, 341.99998000000005, -374.10002, -357.00037999999995, 1.7996200000000044)
[[0.163196, 0.591667, 0.021343, 0.064815], [0.207444, 0.762037, 0.117126, 0.468519]]	(-2953.208161631899, -4306.184014143096, 40.99990300000002, 473.99974, -242.10026000000005, 46.99953999999991, 405.79953999999987)
[[0.112702, 0.64537, 0.06507, 0.172222]]	(-2953.208161631899, -4306.184014143096, 124.99947, 474.0002800000001, -242.09971999999993, -68.99948000000006, 289.8005199999999)
[[0.023177, 0.525, 0.045312, 0.212963], [0.020313, 0.482407, 0.039583, 0.216667], [0.0125, 0.642593, 0.023958, 0.255556]]	(-59.50843373493976, -382.2, 86.99904, 224.00002, -48.999979999999994, -279.00002000000006, -6.000020000000063)
[[0.009635, 0.655556, 0.018229, 0.27963], [0.020313, 0.482407, 0.039583, 0.216667], [0.0125, 0.642593, 0.023958, 0.255556]]	(-14.223375624759708, -287.7185697808535, 34.99968, 301.99972, -0.000279999999975189, -302.0006800000001, -0.0006800000001021544)
[[0.588021, 0.902778, 0.072917, 0.190741]]	(-6303.491520569323, -2314.891599559078, 140.00063999999975, 205.99990000000003, 37.19990000000007, -745.8003799999999, -0.00037999999995008693)
[[0.508073, 0.826852, 0.103646, 0.314815], [0.504167, 0.743056, 0.09375, 0.302778], [0.498698, 0.741204, 0.109896, 0.312037]]	(-3817.4204355108877, -3021.9765494137355, 199.00031999999987, 339.99994000000004, -84.00005999999996, -424.00026, -0.00026000000002568413)
[[0.834115, 0.889352, 0.124479, 0.217593], [0.929948, 0.803704, 0.130729, 0.392593]]	(-4746.753146388491, -2011.5253712997344, 238.99968000000013, 235.00005999999996, -16.799939999999992, -535.00038, -0.00037999999995008693)
[[0.734896, 0.885185, 0.327083, 0.225926], [0.74401, 0.772222, 0.108854, 0.437037]]	(-8963.406064313069, -3886.4432744930878, 627.99936, 243.00024000000008, -69.99975999999992, -662.7998399999999, -0.9998399999999492)
[[0.357812, 0.645833, 0.036458, 0.086111], [0.35651, 0.626389, 0.030729, 0.125]]	(-705.0284810126582, -661.5142405063291, 69.99936000000002, 93.00030000000004, -41.99969999999996, -134.99958000000004, 0.0004199999999627835)
[[0.413542, 0.826852, 0.171875, 0.344444], [0.416406, 0.768056, 0.089063, 0.413889]]	(-29336.04777034526, -25580.131992261493, 330.0, 319.4996, -99.00040000000001, -479.49992, 1.0000800000000254)
[[0.703646, 0.86713, 0.532292, 0.265741], [0.791667, 0.741667, 0.188542, 0.516667]]	(36814.60291152974, 13295.51488136611, 1022.00064, 286.9997400000001, -2.6002599999999347, -822.20054, -0.0005400000000008731)
[[0.904948, 0.456019, 0.044271, 0.113889], [0.904167, 0.418981, 0.036458, 0.10463]]	(-2762.3348946506553, -724.480278296185, 85.00031999999987, 122.99954000000002, -25.300459999999987, -160.80058000000002, -19.600580000000036)
[[0.626823, 0.812037, 0.277604, 0.375926], [0.678125, 0.720833, 0.108333, 0.558333], [0.581771, 0.718056, 0.146875, 0.562037]]	(6513.8395197957, 3249.691304119062, 532.9996799999999, 406.00008, -144.89991999999995, -698.9, 0.0)
[[0.334375, 0.864815, 0.217708, 0.27037], [0.514583, 0.706481, 0.165625, 0.575926]]	(-39682.62549600483, -22918.368252955035, 417.9993600000001, 291.9996, -61.600400000000036, -741.5, 0.0)
[[0.847135, 0.784722, 0.303646, 0.430556], [0.946094, 0.722685, 0.104688, 0.55463]]	(-17949.21385503398, -6694.632358089918, 583.0003200000001, 465.0004799999999, 191.10047999999995, -729.3, 0.0)
[[0.810417, 0.709259, 0.147917, 0.212963], [0.776042, 0.62963, 0.066667, 0.262963], [0.716927, 0.74213, 0.148438, 0.515741]]	(-189906.61491373755, -81939.97195825983, 284.00064, 173.8003, -126.49969999999996, -300.49974, -0.9997399999999743)
[[0.688802, 0.826852, 0.423438, 0.346296], [0.776042, 0.62963, 0.066667, 0.262963], [0.716927, 0.74213, 0.148438, 0.515741]]	(-520182620.5195224, -236081006.54787132, 813.0009600000001, 373.9996799999999, -128.0003200000001, -610.4, 0.0)
[[0.791146, 0.592593, 0.011458, 0.081481]]	(-4129.181331282715, -1702.5727901894124, 21.999360000000024, 95.99929999999995, -37.00070000000005, -125.00018, 7.99982)
[[0.782813, 0.603241, 0.014583, 0.075]]	(-4129.181331282715, -1702.5727901894124, 27.999360000000024, 80.99971999999991, -52.00028000000009, -133.00027999999998, -0.000279999999975189)
[[0.520052, 0.565278, 0.005729, 0.05463]]	(-4445.938497109827, -3409.5840462427745, 10.99968000000024, 389.99996, -9.000040000000013, -68.00043999999991, 330.9995600000001)
[[0.515885, 0.568056, 0.008854, 0.036111]]	(-4445.938497109827, -3409.5840462427745, 16.9996799999999, 376.99946, -22.00054, -61.00041999999996, 337.99958000000004)
[[0.517448, 0.552778, 0.003646, 0.011111]]	(-4445.938497109827, -3409.5840462427745, 7.000320000000102, 379.9997000000001, -19.000299999999925, -31.00018, 367.99982)
[[0.630208, 0.76713, 0.109375, 0.282407], [0.626302, 0.700926, 0.108854, 0.32963], [0.74349, 0.766667, 0.167187, 0.466667]]	(2058.0681461509535, 1281.5727092939533, 210.0, 215.89938000000006, -103.40061999999989, -394.00018, 37.39981999999998)
[[0.747917, 0.861574, 0.175, 0.276852], [0.626302, 0.700926, 0.108854, 0.32963], [0.74349, 0.766667, 0.167187, 0.466667]]	(-15440.357443268877, -7331.553104339006, 336.0000000000002, 299.00016000000005, -57.49983999999995, -647.0, 0.0)
[[0.479427, 0.752315, 0.092188, 0.293519], [0.479167, 0.699537, 0.105208, 0.334259], [0.471875, 0.675, 0.080208, 0.27963]]	(-4445.938497109827, -3409.5840462427745, 177.00096000000008, 317.0000600000001, -81.99993999999992, -399.00046, -0.00045999999997548)
[[0.34974, 0.781481, 0.124479, 0.353704], [0.354687, 0.675926, 0.091667, 0.3]]	(-550.9892647405695, -524.7568425357264, 238.99968, 422.00068, -93.89931999999999, -497.29963999999995, -120.39963999999998)
[[0.151562, 0.908796, 0.155208, 0.182407], [0.114583, 0.786111, 0.228125, 0.427778]]	(-121.23897989812791, -269.5447572517637, 297.99936, 196.00009999999997, -428.9999, -191.19946000000004, -0.9994599999999991)
[[0.899479, 0.985648, 0.052083, 0.026852]]	(-1417.6453027871607, -788.6781174724155, 99.99936000000025, 30.000240000000076, -671.7997599999999, -194.59992, 1.0000800000000254)
[[0.301666, 0.793981, 0.115044, 0.328704], [0.321968, 0.681019, 0.051536, 0.228704], [0.290213, 0.697222, 0.094222, 0.231481], [0.389901, 0.747222, 0.095783, 0.32963]]	(-1643.891572959164, -1890.7318127771848, 220.99952399999995, 354.00068, -4.599320000000034, -484.19964000000004, -0.9996399999999994)
[[0.377408, 0.826389, 0.139511, 0.339815], [0.321968, 0.681019, 0.051536, 0.228704], [0.290213, 0.697222, 0.094222, 0.231481], [0.389901, 0.747222, 0.095783, 0.32963], [0.437272, 0.622685, 0.044768, 0.134259]]	(-1044.0432991825633, -929.8386911686023, 268.0006310000001, 370.99997999999994, -19.70002000000011, -545.2002200000002, -80.20022000000017)
[[0.025247, 0.721759, 0.048412, 0.134259], [0.045549, 0.625926, 0.033837, 0.118519], [0.068974, 0.639815, 0.0557, 0.166667], [0.123634, 0.813889, 0.246226, 0.372222]]	(-536.8477335153141, -824.3050042581507, 92.99945199999999, 371.0001399999999, 63.70013999999992, -370.89958, 226.00041999999996)
[[0.030453, 0.720833, 0.03696, 0.080556], [0.068974, 0.639815, 0.0557, 0.166667], [0.123634, 0.813889, 0.246226, 0.372222]]	(-536.8477335153141, -824.3050042581507, 71.00016000000001, 343.0006000000001, 35.70060000000012, -340.89987999999994, 256.00012000000004)
[[0.161895, 0.747685, 0.045809, 0.156481], [0.173087, 0.661574, 0.089016, 0.20463], [0.175429, 0.662037, 0.090578, 0.205556], [0.140031, 0.709722, 0.084331, 0.265741], [0.123634, 0.813889, 0.246226, 0.372222]]	(-114.59959474838863, -259.5090695641015, 87.99908899999997, 167.99994000000004, -148.70006, -184.49954000000014, -0.9995400000001382)
[[0.199636, 0.69213, 0.058824, 0.147222], [0.173087, 0.661574, 0.089016, 0.20463], [0.175429, 0.662037, 0.090578, 0.205556], [0.140031, 0.709722, 0.084331, 0.265741], [0.123634, 0.813889, 0.246226, 0.372222]]	(-98.99731326597349, -171.6806358245052, 113.00090399999999, 158.99947999999995, -98.50052000000005, -164.50027999999998, -0.000279999999975189)
[[0.200156, 0.8875, 0.134826, 0.223148], [0.140031, 0.709722, 0.084331, 0.265741], [0.123634, 0.813889, 0.246226, 0.372222]]	(-536.8477335153141, -824.3050042581507, 259.000746, 239.9999200000001, -67.30007999999987, -597.89992, -0.9999199999999746)
[[0.419573, 0.606944, 0.027069, 0.041667], [0.389901, 0.747222, 0.095783, 0.32963], [0.437272, 0.622685, 0.044768, 0.134259]]	(-796.2096821431574, -577.2674039740579, 51.999549, 130.00065999999993, 6.200659999999971, -127.6997, 85.00030000000004)
[[0.432067, 0.651852, 0.084331, 0.109259], [0.389901, 0.747222, 0.095783, 0.32963], [0.437272, 0.622685, 0.044768, 0.134259]]	(-796.2096821431574, -577.2674039740579, 161.99985100000015, 117.99969999999996, -5.800299999999993, -212.70002, -1.9999999949504854e-05)
[[0.534617, 0.617593, 0.07392, 0.092593], [0.536179, 0.593981, 0.03748, 0.110185]]	(-806.7956267804445, -463.74460978177945, 142.00032, 108.39977999999996, 21.09978000000001, -174.10065999999995, -0.0006599999999252759)
[[0.591619, 0.600463, 0.060906, 0.073148], [0.59292, 0.574074, 0.033316, 0.090741]]	(-1350.7785577311893, -689.5883498929222, 117.00042599999983, 77.99988000000008, 3.29988000000003, -155.99996, -0.9999599999999873)
[[0.622592, 0.563889, 0.027069, 0.040741]]	(-1600.4390967144493, -750.6842220882805, 51.999549000000115, 86.00001999999995, 11.800019999999904, -97.70025999999996, 41.99974000000009)
[[0.643415, 0.586574, 0.052056, 0.075]]	(-1600.4390967144493, -750.6842220882805, 99.99957600000039, 80.00007999999991, 5.800079999999866, -140.69992000000002, -0.9999199999999746)
[[0.711869, 0.585648, 0.052577, 0.082407]]	(-2076.0021251438775, -875.9097047873063, 101.0004170000002, 87.99994000000004, 26.999940000000038, -159.2996199999999, -0.9996199999999362)
[[0.866216, 0.609722, 0.048933, 0.089815], [0.873764, 0.588426, 0.033837, 0.100926], [0.902395, 0.59213, 0.035919, 0.113889]]	(-3810.464396947611, -1389.0307875169547, 94.00029299999983, 96.00034000000005, 11.600340000000074, -167.79985999999997, -0.9998600000000124)
[[0.894326, 0.631481, 0.040604, 0.1], [0.873764, 0.588426, 0.033837, 0.100926], [0.902395, 0.59213, 0.035919, 0.113889]]	(-2154.481034081541, -767.1138098476368, 78.00028400000019, 107.00052000000005, -16.799479999999903, -188.19948, -25.99947999999995)
[[0.5557, 0.556481, 0.020302, 0.033333], [0.536179, 0.593981, 0.03748, 0.110185]]	(-806.7956267804445, -463.74460978177945, 39.000142000000096, 142.40034000000003, 55.100340000000074, -76.09930000000008, 98.00069999999994)
[[0.622917, 0.775463, 0.257292, 0.449074], [0.676562, 0.70787, 0.155208, 0.584259], [0.664062, 0.723611, 0.092708, 0.375], [0.517708, 0.686111, 0.059375, 0.342593], [0.566146, 0.712037, 0.139583, 0.575926]]	(5273.080691185796, 2808.2900285351934, 494.0006400000001, 484.99992, -138.00008000000003, -623.0, 0.0)
[[0.277865, 0.822222, 0.305729, 0.355556], [0.113542, 0.68287, 0.226042, 0.60463]]	(6422.918367346865, 7041.866998561458, 586.99968, 384.0004799999999, -360.0995200000001, -368.1, 0.0)
[[0.913802, 0.760648, 0.168229, 0.473148], [0.922396, 0.675, 0.155208, 0.646296]]	(11465.549095590974, 4222.855556482143, 322.9996799999999, 510.00008, -77.29991999999999, -744.6997600000002, -0.9997600000001512)
[[0.884375, 0.844907, 0.23125, 0.310185], [0.894531, 0.766667, 0.133854, 0.462963]]	(35203.206703664284, 12713.367728112447, 444.0, 318.00034000000005, 14.800340000000006, -776.79946, -0.9994599999999991)
[[0.591927, 0.569444, 0.021354, 0.07037], [0.569792, 0.557407, 0.028125, 0.092593]]	(-2478.150173276858, -1266.7520215633424, 40.99968000000035, 75.00028000000009, -38.99971999999991, -114.99932000000001, -0.9993200000000115)
[[0.569271, 0.576852, 0.028125, 0.085185], [0.569792, 0.557407, 0.028125, 0.092593]]	(-2042.0696139887825, -1110.2161002969317, 53.99999999999977, 91.99973999999997, -26.000260000000026, -118.00006000000008, -6.000000007588824e-05)
[[0.636198, 0.606481, 0.043229, 0.124074], [0.639062, 0.572685, 0.039583, 0.14537]]	(-2892.5488611005853, -1453.1396572775884, 82.9996799999999, 133.00047999999992, -38.999520000000075, -172.99944000000005, -0.9994400000000496)
[[0.198177, 0.807407, 0.395313, 0.385185], [0.18125, 0.705093, 0.161458, 0.589815], [0.048958, 0.699537, 0.096875, 0.591667], [0.0854889637178298, 0.6794535426129349, 0.1942212777304341, 0.5912937060261574]]	(832.1769142818982, 900.4862888272434, 759.0009600000001, 416.00033999999994, -308.7996600000001, -505.59946, 0.0005400000000008731)
[[0.036719, 0.378704, 0.072396, 0.103704], [0.152604, 0.687963, 0.304167, 0.622222]]	(-151.1391659092838, -171.96825666256598, 139.00032000000004, 720.99984, 61.999840000000006, 472.19952000000006, 608.9995200000001)
[[0.276562, 0.82037, 0.366667, 0.35], [0.152604, 0.687963, 0.304167, 0.622222]]	(-151.1391659092838, -171.96825666256598, 704.0006400000001, 377.0004, -281.9996, -137.79960000000005, -0.9996000000001004)
[[0.81224, 0.472685, 0.094271, 0.108333], [0.908594, 0.704167, 0.172396, 0.530556]]	(-2565.6710517984966, -957.2320985574414, 181.00031999999987, 628.00002, 64.00002, -120.79962000000006, 373.8003799999999)
[[0.915885, 0.766204, 0.157812, 0.467593], [0.908594, 0.704167, 0.172396, 0.530556]]	(-2565.6710517984966, -957.2320985574414, 302.99904000000015, 504.9998999999999, -59.00010000000009, -631.80054, -137.20054000000005)
[[0.960677, 0.758796, 0.078646, 0.136111], [0.943229, 0.671759, 0.039583, 0.237963], [0.982812, 0.684259, 0.034375, 0.261111]]	(-7976.421052631579, -3090.863157894737, 151.0003200000001, 146.00026000000003, -149.99973999999997, -296.99962000000005, -0.9996200000000499)
[[0.772656, 0.862963, 0.203646, 0.274074], [0.829948, 0.778704, 0.134896, 0.442593]]	(-7130.196883715887, -3205.4856530371817, 391.0003199999999, 295.99992, -16.70008000000007, -600.1, 0.0)
[[0.592708, 0.718981, 0.080208, 0.241667], [0.595313, 0.676852, 0.069792, 0.311111]]	(-4973.5539944903585, -3009.1230716253444, 153.99936000000025, 260.00070000000005, -82.99929999999995, -343.99966000000006, -0.9996600000000626)
[[0.909635, 0.419444, 0.060937, 0.083333], [0.909115, 0.402778, 0.027604, 0.094444]]	(-5214.987415051526, -1214.5817064832895, 116.99904000000015, 89.00030000000004, 11.900300000000016, -154.19933999999995, -0.999339999999961)
[[0.25026, 0.504167, 0.027604, 0.058333]]	(4395.244558303538, 3083.7837504357913, 52.999679999999955, 530.99946, 24.799459999999954, -346.80018, 361.09982)
[[0.401823, 0.557407, 0.105729, 0.109259], [0.363021, 0.502315, 0.086458, 0.189815], [0.333073, 0.6, 0.150521, 0.433333], [0.496615, 0.690741, 0.155729, 0.485185], [0.49375, 0.731481, 0.175, 0.537037]]	(-580.4071265867213, -387.3500286025325, 202.9996799999999, 117.00030000000004, -131.99969999999996, -161.29942, -0.9994199999999864)
